order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit
ORD00408,2023-05-11,C0313,P013,1,0.15,Retail,358.05,187.87,170.18
ORD04935,2023-05-12,C0139,P011,1,0.1,Wholesale,328.34,248.62,79.72
ORD02324,2023-05-12,C0348,P020,1,0.15,Retail,430.21,276.85,153.36
ORD02834,2023-05-12,C0082,P012,1,0.2,Wholesale,172.49,123.94,48.55
ORD00793,2023-05-12,C0088,P002,3,0.1,Wholesale,1610.25,886.44,723.81
ORD04401,2023-05-13,C0423,P012,2,0.0,Online,431.22,247.88,183.34
ORD04368,2023-05-13,C0500,P002,3,0.05,Online,1699.71,886.44,813.27
ORD04050,2023-05-14,C0389,P018,1,0.0,Direct Sales,877.61,386.6,491.01
ORD02725,2023-05-14,C0331,P005,1,0.1,Online,472.9,244.43,228.47
ORD03150,2023-05-14,C0126,P011,3,0.1,Online,985.01,745.86,239.15
ORD00129,2023-05-14,C0343,P001,3,0.15,Direct Sales,971.4,468.21,503.19
ORD03427,2023-05-14,C0318,P009,3,0.0,Online,744.78,385.95,358.83
ORD03119,2023-05-14,C0142,P009,1,0.15,Online,211.02,128.65,82.37
ORD02835,2023-05-15,C0346,P006,2,0.1,Direct Sales,79.96,36.06,43.9
ORD03983,2023-05-15,C0028,P008,2,0.05,Online,233.68,161.82,71.86
ORD01683,2023-05-16,C0177,P018,1,0.05,Retail,833.73,386.6,447.13
ORD01004,2023-05-16,C0018,P003,2,0.15,Direct Sales,179.13,141.7,37.43
ORD04956,2023-05-16,C0343,P013,1,0.15,Online,358.05,187.87,170.18
ORD03115,2023-05-16,C0384,P009,2,0.05,Online,471.69,257.3,214.39
ORD02061,2023-05-16,C0119,P008,4,0.2,Retail,393.57,323.64,69.93
ORD03804,2023-05-16,C0042,P007,2,0.0,Direct Sales,1040.64,669.3,371.34
ORD02340,2023-05-16,C0346,P010,1,0.0,Direct Sales,294.37,178.46,115.91
ORD03056,2023-05-17,C0336,P002,2,0.0,Online,1192.78,590.96,601.82
ORD03605,2023-05-17,C0455,P001,5,0.0,Retail,1904.7,780.35,1124.35
ORD03347,2023-05-17,C0018,P012,1,0.0,Retail,215.61,123.94,91.67
ORD01297,2023-05-17,C0157,P011,1,0.05,Retail,346.58,248.62,97.96
ORD03141,2023-05-17,C0273,P006,1,0.1,Direct Sales,39.98,18.03,21.95
ORD02601,2023-05-17,C0238,P019,1,0.0,Wholesale,182.54,128.8,53.74
ORD04990,2023-05-17,C0396,P002,1,0.2,Online,477.11,295.48,181.63
ORD02722,2023-05-18,C0008,P012,1,0.05,Wholesale,204.83,123.94,80.89
ORD03188,2023-05-18,C0269,P016,4,0.0,Direct Sales,1486.2,987.76,498.44
ORD02450,2023-05-18,C0046,P017,3,0.0,Online,258.78,106.11,152.67
ORD01482,2023-05-18,C0293,P017,1,0.05,Online,81.95,35.37,46.58
ORD02555,2023-05-19,C0047,P008,1,0.2,Retail,98.39,80.91,17.48
ORD04139,2023-05-19,C0407,P014,4,0.05,Wholesale,640.11,351.48,288.63
ORD02677,2023-05-21,C0214,P011,1,0.05,Online,346.58,248.62,97.96
ORD01428,2023-05-21,C0453,P016,4,0.0,Retail,1486.2,987.76,498.44
ORD04500,2023-05-21,C0430,P020,5,0.1,Online,2277.58,1384.25,893.33
ORD03639,2023-05-21,C0335,P013,3,0.0,Retail,1263.72,563.61,700.11
ORD00508,2023-05-22,C0476,P020,3,0.0,Online,1518.39,830.55,687.84
ORD02649,2023-05-22,C0126,P008,1,0.05,Direct Sales,116.84,80.91,35.93
ORD00828,2023-05-22,C0186,P006,1,0.0,Retail,44.42,18.03,26.39
ORD00370,2023-05-22,C0308,P002,1,0.0,Wholesale,596.39,295.48,300.91
ORD04489,2023-05-22,C0346,P013,2,0.1,Retail,758.23,375.74,382.49
ORD03470,2023-05-22,C0317,P016,3,0.15,Direct Sales,947.45,740.82,206.63
ORD01426,2023-05-23,C0031,P007,1,0.0,Direct Sales,520.32,334.65,185.67
ORD03223,2023-05-24,C0330,P010,1,0.2,Wholesale,235.5,178.46,57.04
ORD00685,2023-05-24,C0145,P017,3,0.1,Retail,232.9,106.11,126.79
ORD04699,2023-05-24,C0272,P015,1,0.0,Wholesale,326.79,241.04,85.75
ORD02382,2023-05-24,C0434,P020,2,0.15,Retail,860.42,553.7,306.72
ORD03749,2023-05-24,C0283,P019,1,0.05,Online,173.41,128.8,44.61
ORD04300,2023-05-24,C0092,P015,1,0.15,Retail,277.77,241.04,36.73
ORD01797,2023-05-25,C0221,P001,3,0.05,Online,1085.68,468.21,617.47
ORD03233,2023-05-25,C0077,P014,3,0.05,Online,480.08,263.61,216.47
ORD00811,2023-05-25,C0013,P012,2,0.15,Retail,366.54,247.88,118.66
ORD02951,2023-05-25,C0062,P008,2,0.0,Wholesale,245.98,161.82,84.16
ORD04764,2023-05-26,C0401,P003,3,0.0,Direct Sales,316.11,212.55,103.56
ORD00085,2023-05-26,C0441,P010,2,0.15,Wholesale,500.43,356.92,143.51
ORD04129,2023-05-26,C0274,P016,2,0.0,Online,743.1,493.88,249.22
ORD03773,2023-05-26,C0310,P009,1,0.15,Online,211.02,128.65,82.37
ORD03908,2023-05-27,C0166,P014,1,0.05,Online,160.03,87.87,72.16
ORD03049,2023-05-27,C0072,P005,1,0.0,Retail,525.45,244.43,281.02
ORD02233,2023-05-27,C0296,P010,1,0.0,Wholesale,294.37,178.46,115.91
ORD04822,2023-05-27,C0354,P002,2,0.0,Retail,1192.78,590.96,601.82
ORD00951,2023-05-27,C0017,P009,1,0.0,Retail,248.26,128.65,119.61
ORD00987,2023-05-27,C0452,P011,5,0.1,Direct Sales,1641.69,1243.1,398.59
ORD00926,2023-05-27,C0034,P003,3,0.05,Direct Sales,300.3,212.55,87.75
ORD03170,2023-05-27,C0153,P006,2,0.0,Retail,88.84,36.06,52.78
ORD04567,2023-05-28,C0112,P010,3,0.05,Retail,838.95,535.38,303.57
ORD03606,2023-05-28,C0148,P003,3,0.05,Wholesale,300.3,212.55,87.75
ORD00590,2023-05-28,C0412,P020,1,0.05,Online,480.82,276.85,203.97
ORD01190,2023-05-29,C0119,P019,1,0.15,Direct Sales,155.16,128.8,26.36
ORD02510,2023-05-29,C0431,P001,5,0.1,Retail,1714.23,780.35,933.88
ORD00260,2023-05-29,C0066,P005,2,0.0,Retail,1050.9,488.86,562.04
ORD01886,2023-05-29,C0458,P010,3,0.0,Retail,883.11,535.38,347.73
ORD00823,2023-05-30,C0498,P014,2,0.05,Retail,320.05,175.74,144.31
ORD02639,2023-05-30,C0417,P004,1,0.0,Online,76.38,32.65,43.73
ORD00513,2023-05-30,C0436,P002,5,0.0,Online,2981.95,1477.4,1504.55
ORD02869,2023-05-30,C0300,P009,2,0.0,Online,496.52,257.3,239.22
ORD04231,2023-05-30,C0126,P015,1,0.0,Retail,326.79,241.04,85.75
ORD04705,2023-05-30,C0374,P019,2,0.05,Online,346.83,257.6,89.23
ORD03729,2023-05-31,C0438,P005,1,0.0,Retail,525.45,244.43,281.02
ORD04645,2023-05-31,C0320,P010,3,0.0,Online,883.11,535.38,347.73
ORD00809,2023-05-31,C0440,P004,1,0.2,Online,61.1,32.65,28.45
ORD00473,2023-05-31,C0462,P001,3,0.05,Wholesale,1085.68,468.21,617.47
ORD02999,2023-06-01,C0461,P003,3,0.15,Online,268.69,212.55,56.14
ORD04903,2023-06-01,C0445,P020,1,0.0,Retail,506.13,276.85,229.28
ORD04443,2023-06-01,C0154,P002,1,0.15,Retail,506.93,295.48,211.45
ORD03065,2023-06-01,C0361,P015,1,0.0,Retail,326.79,241.04,85.75
ORD05000,2023-06-01,C0380,P014,2,0.0,Wholesale,336.9,175.74,161.16
ORD01345,2023-06-01,C0116,P003,1,0.0,Online,105.37,70.85,34.52
ORD04194,2023-06-02,C0199,P019,2,0.15,Online,310.32,257.6,52.72
ORD01868,2023-06-02,C0238,P017,2,0.0,Online,172.52,70.74,101.78
ORD00330,2023-06-02,C0023,P004,2,0.0,Retail,152.76,65.3,87.46
ORD04117,2023-06-02,C0185,P018,1,0.0,Online,877.61,386.6,491.01
ORD03052,2023-06-03,C0457,P009,1,0.05,Wholesale,235.85,128.65,107.2
ORD00674,2023-06-03,C0352,P006,3,0.0,Online,133.26,54.09,79.17
ORD04067,2023-06-03,C0412,P006,3,0.05,Direct Sales,126.6,54.09,72.51
ORD01775,2023-06-03,C0240,P007,2,0.0,Retail,1040.64,669.3,371.34
ORD03874,2023-06-03,C0401,P011,1,0.05,Retail,346.58,248.62,97.96
ORD00878,2023-06-04,C0100,P016,3,0.0,Retail,1114.65,740.82,373.83
ORD02646,2023-06-06,C0276,P011,1,0.2,Online,291.86,248.62,43.24
ORD01236,2023-06-06,C0274,P011,1,0.0,Retail,364.82,248.62,116.2
ORD02090,2023-06-07,C0210,P009,5,0.0,Retail,1241.3,643.25,598.05
ORD00557,2023-06-07,C0484,P002,1,0.05,Online,566.57,295.48,271.09
ORD04602,2023-06-08,C0151,P004,5,0.05,Retail,362.8,163.25,199.55
ORD04757,2023-06-08,C0045,P019,1,0.05,Direct Sales,173.41,128.8,44.61
ORD02457,2023-06-08,C0299,P013,2,0.1,Direct Sales,758.23,375.74,382.49
ORD02386,2023-06-09,C0157,P011,2,0.0,Direct Sales,729.64,497.24,232.4
ORD01454,2023-06-09,C0092,P018,5,0.05,Direct Sales,4168.65,1933.0,2235.65
ORD01188,2023-06-09,C0105,P014,3,0.0,Online,505.35,263.61,241.74
ORD03753,2023-06-09,C0461,P018,3,0.2,Online,2106.26,1159.8,946.46
ORD02261,2023-06-09,C0378,P004,1,0.2,Online,61.1,32.65,28.45
ORD02724,2023-06-10,C0050,P015,3,0.0,Direct Sales,980.37,723.12,257.25
ORD04775,2023-06-10,C0120,P002,4,0.05,Retail,2266.28,1181.92,1084.36
ORD00441,2023-06-10,C0397,P008,5,0.05,Direct Sales,584.2,404.55,179.65
ORD00741,2023-06-10,C0006,P005,1,0.2,Online,420.36,244.43,175.93
ORD04321,2023-06-10,C0404,P011,1,0.0,Direct Sales,364.82,248.62,116.2
ORD00117,2023-06-10,C0427,P001,1,0.15,Online,323.8,156.07,167.73
ORD03391,2023-06-10,C0165,P011,1,0.0,Wholesale,364.82,248.62,116.2
ORD04055,2023-06-10,C0121,P017,3,0.0,Online,258.78,106.11,152.67
ORD00135,2023-06-11,C0124,P013,1,0.0,Online,421.24,187.87,233.37
ORD02266,2023-06-11,C0466,P013,4,0.0,Wholesale,1684.96,751.48,933.48
ORD03679,2023-06-11,C0495,P014,3,0.1,Wholesale,454.82,263.61,191.21
ORD01969,2023-06-12,C0225,P002,2,0.1,Wholesale,1073.5,590.96,482.54
ORD03632,2023-06-12,C0351,P009,4,0.05,Online,943.39,514.6,428.79
ORD01065,2023-06-12,C0151,P010,2,0.15,Retail,500.43,356.92,143.51
ORD04048,2023-06-12,C0259,P008,1,0.0,Wholesale,122.99,80.91,42.08
ORD04273,2023-06-12,C0224,P016,4,0.0,Wholesale,1486.2,987.76,498.44
ORD04706,2023-06-12,C0210,P007,1,0.1,Online,468.29,334.65,133.64
ORD01177,2023-06-13,C0395,P006,2,0.1,Wholesale,79.96,36.06,43.9
ORD01870,2023-06-13,C0121,P017,2,0.0,Online,172.52,70.74,101.78
ORD01905,2023-06-13,C0462,P010,1,0.0,Online,294.37,178.46,115.91
ORD01625,2023-06-13,C0255,P010,1,0.0,Retail,294.37,178.46,115.91
ORD02113,2023-06-14,C0422,P013,1,0.0,Retail,421.24,187.87,233.37
ORD04138,2023-06-14,C0031,P004,1,0.0,Direct Sales,76.38,32.65,43.73
ORD01720,2023-06-14,C0333,P004,1,0.1,Retail,68.74,32.65,36.09
ORD01835,2023-06-14,C0298,P017,1,0.05,Online,81.95,35.37,46.58
ORD02226,2023-06-15,C0407,P007,3,0.0,Online,1560.96,1003.95,557.01
ORD01893,2023-06-16,C0300,P003,1,0.05,Retail,100.1,70.85,29.25
ORD02099,2023-06-16,C0389,P006,2,0.0,Retail,88.84,36.06,52.78
ORD04583,2023-06-16,C0100,P009,3,0.0,Retail,744.78,385.95,358.83
ORD01844,2023-06-16,C0209,P008,2,0.0,Online,245.98,161.82,84.16
ORD01355,2023-06-16,C0063,P013,5,0.15,Retail,1790.27,939.35,850.92
ORD03738,2023-06-17,C0064,P020,2,0.05,Wholesale,961.65,553.7,407.95
ORD01958,2023-06-17,C0459,P006,1,0.0,Retail,44.42,18.03,26.39
ORD03027,2023-06-17,C0485,P017,2,0.1,Wholesale,155.27,70.74,84.53
ORD03375,2023-06-17,C0259,P013,1,0.05,Online,400.18,187.87,212.31
ORD02534,2023-06-17,C0040,P020,1,0.0,Online,506.13,276.85,229.28
ORD01599,2023-06-17,C0439,P020,2,0.15,Online,860.42,553.7,306.72
ORD04636,2023-06-18,C0148,P017,3,0.0,Retail,258.78,106.11,152.67
ORD03200,2023-06-18,C0281,P016,3,0.1,Direct Sales,1003.18,740.82,262.36
ORD00759,2023-06-19,C0332,P020,2,0.0,Retail,1012.26,553.7,458.56
ORD03421,2023-06-19,C0350,P011,4,0.0,Online,1459.28,994.48,464.8
ORD04913,2023-06-19,C0112,P001,1,0.05,Wholesale,361.89,156.07,205.82
ORD02211,2023-06-19,C0371,P020,1,0.0,Online,506.13,276.85,229.28
ORD02166,2023-06-19,C0298,P009,1,0.1,Direct Sales,223.43,128.65,94.78
ORD03923,2023-06-20,C0265,P015,2,0.0,Wholesale,653.58,482.08,171.5
ORD03175,2023-06-20,C0234,P010,4,0.05,Online,1118.61,713.84,404.77
ORD01267,2023-06-20,C0462,P005,3,0.05,Online,1497.53,733.29,764.24
ORD04227,2023-06-20,C0103,P020,1,0.15,Direct Sales,430.21,276.85,153.36
ORD02181,2023-06-21,C0461,P019,1,0.0,Online,182.54,128.8,53.74
ORD00193,2023-06-21,C0413,P020,3,0.0,Online,1518.39,830.55,687.84
ORD02237,2023-06-21,C0370,P016,1,0.15,Online,315.82,246.94,68.88
ORD03151,2023-06-21,C0122,P004,1,0.0,Direct Sales,76.38,32.65,43.73
ORD00176,2023-06-21,C0407,P007,1,0.05,Wholesale,494.3,334.65,159.65
ORD01416,2023-06-21,C0409,P017,1,0.0,Online,86.26,35.37,50.89
ORD01374,2023-06-21,C0124,P006,2,0.0,Retail,88.84,36.06,52.78
ORD04293,2023-06-21,C0316,P016,1,0.1,Retail,334.4,246.94,87.46
ORD01303,2023-06-21,C0305,P007,4,0.05,Retail,1977.22,1338.6,638.62
ORD04479,2023-06-21,C0107,P006,1,0.0,Online,44.42,18.03,26.39
ORD03464,2023-06-21,C0441,P004,4,0.0,Online,305.52,130.6,174.92
ORD01140,2023-06-22,C0353,P003,1,0.0,Direct Sales,105.37,70.85,34.52
ORD04882,2023-06-22,C0322,P014,3,0.0,Online,505.35,263.61,241.74
ORD04578,2023-06-22,C0207,P004,3,0.0,Wholesale,229.14,97.95,131.19
ORD03041,2023-06-22,C0158,P004,1,0.0,Wholesale,76.38,32.65,43.73
ORD00815,2023-06-22,C0139,P002,1,0.0,Online,596.39,295.48,300.91
ORD03564,2023-06-22,C0237,P016,1,0.0,Wholesale,371.55,246.94,124.61
ORD00221,2023-06-22,C0402,P018,3,0.05,Online,2501.19,1159.8,1341.39
ORD02218,2023-06-22,C0387,P006,1,0.05,Retail,42.2,18.03,24.17
ORD01655,2023-06-23,C0305,P004,3,0.0,Online,229.14,97.95,131.19
ORD03094,2023-06-23,C0454,P018,2,0.0,Retail,1755.22,773.2,982.02
ORD03960,2023-06-23,C0233,P003,1,0.0,Wholesale,105.37,70.85,34.52
ORD02543,2023-06-23,C0189,P001,1,0.1,Online,342.85,156.07,186.78
ORD03043,2023-06-23,C0426,P013,3,0.0,Wholesale,1263.72,563.61,700.11
ORD01437,2023-06-23,C0288,P005,1,0.15,Online,446.63,244.43,202.2
ORD02448,2023-06-24,C0403,P017,1,0.0,Online,86.26,35.37,50.89
ORD02278,2023-06-24,C0182,P005,1,0.0,Wholesale,525.45,244.43,281.02
ORD00478,2023-06-24,C0364,P002,4,0.0,Wholesale,2385.56,1181.92,1203.64
ORD03633,2023-06-24,C0276,P013,1,0.0,Retail,421.24,187.87,233.37
ORD02086,2023-06-24,C0459,P020,4,0.05,Online,1923.29,1107.4,815.89
ORD01831,2023-06-24,C0069,P017,1,0.2,Wholesale,69.01,35.37,33.64
ORD04318,2023-06-24,C0019,P007,2,0.1,Retail,936.58,669.3,267.28
ORD01559,2023-06-25,C0047,P001,1,0.0,Retail,380.94,156.07,224.87
ORD04057,2023-06-25,C0140,P003,1,0.0,Retail,105.37,70.85,34.52
ORD01635,2023-06-25,C0146,P011,1,0.15,Retail,310.1,248.62,61.48
ORD01360,2023-06-25,C0249,P020,1,0.0,Retail,506.13,276.85,229.28
ORD02690,2023-06-26,C0291,P005,1,0.0,Retail,525.45,244.43,281.02
ORD01761,2023-06-26,C0432,P006,1,0.0,Retail,44.42,18.03,26.39
ORD00514,2023-06-26,C0132,P007,1,0.05,Retail,494.3,334.65,159.65
ORD00054,2023-06-27,C0250,P012,4,0.05,Online,819.32,495.76,323.56
ORD01372,2023-06-27,C0430,P009,4,0.0,Wholesale,993.04,514.6,478.44
ORD01624,2023-06-27,C0034,P009,2,0.1,Retail,446.87,257.3,189.57
ORD03857,2023-06-29,C0106,P014,2,0.05,Online,320.05,175.74,144.31
ORD04123,2023-06-29,C0254,P004,1,0.05,Online,72.56,32.65,39.91
ORD04098,2023-06-29,C0185,P020,1,0.1,Wholesale,455.52,276.85,178.67
ORD00383,2023-06-29,C0381,P005,2,0.1,Retail,945.81,488.86,456.95
ORD00994,2023-06-29,C0454,P010,1,0.2,Wholesale,235.5,178.46,57.04
ORD01247,2023-06-29,C0444,P014,1,0.0,Direct Sales,168.45,87.87,80.58
ORD01398,2023-06-29,C0150,P010,3,0.0,Wholesale,883.11,535.38,347.73
ORD04760,2023-06-30,C0060,P015,1,0.15,Wholesale,277.77,241.04,36.73
ORD03948,2023-06-30,C0212,P001,1,0.1,Online,342.85,156.07,186.78
ORD02587,2023-06-30,C0481,P017,5,0.1,Retail,388.17,176.85,211.32
ORD02155,2023-06-30,C0389,P008,3,0.0,Online,368.97,242.73,126.24
ORD03689,2023-06-30,C0452,P018,1,0.1,Retail,789.85,386.6,403.25
ORD01301,2023-06-30,C0392,P004,1,0.0,Wholesale,76.38,32.65,43.73
ORD02088,2023-07-01,C0458,P004,3,0.1,Wholesale,206.23,97.95,108.28
ORD02141,2023-07-01,C0073,P007,5,0.0,Online,2601.6,1673.25,928.35
ORD01784,2023-07-01,C0414,P017,1,0.05,Retail,81.95,35.37,46.58
ORD04269,2023-07-01,C0373,P010,2,0.0,Online,588.74,356.92,231.82
ORD00990,2023-07-01,C0035,P008,2,0.15,Retail,209.08,161.82,47.26
ORD02642,2023-07-01,C0022,P008,3,0.0,Wholesale,368.97,242.73,126.24
ORD03533,2023-07-01,C0033,P002,2,0.05,Online,1133.14,590.96,542.18
ORD02645,2023-07-02,C0478,P009,2,0.15,Wholesale,422.04,257.3,164.74
ORD04038,2023-07-02,C0378,P010,4,0.0,Retail,1177.48,713.84,463.64
ORD00800,2023-07-02,C0261,P018,2,0.1,Wholesale,1579.7,773.2,806.5
ORD04667,2023-07-02,C0318,P004,4,0.1,Retail,274.97,130.6,144.37
ORD04088,2023-07-02,C0433,P016,5,0.15,Online,1579.09,1234.7,344.39
ORD04987,2023-07-02,C0026,P020,4,0.0,Wholesale,2024.52,1107.4,917.12
ORD04320,2023-07-02,C0425,P002,4,0.0,Online,2385.56,1181.92,1203.64
ORD02718,2023-07-02,C0009,P015,3,0.2,Online,784.3,723.12,61.18
ORD04153,2023-07-03,C0440,P020,2,0.2,Online,809.81,553.7,256.11
ORD00029,2023-07-03,C0292,P020,1,0.0,Online,506.13,276.85,229.28
ORD03155,2023-07-03,C0111,P013,1,0.0,Retail,421.24,187.87,233.37
ORD03302,2023-07-04,C0083,P002,4,0.0,Direct Sales,2385.56,1181.92,1203.64
ORD04789,2023-07-04,C0124,P011,1,0.15,Online,310.1,248.62,61.48
ORD03634,2023-07-04,C0174,P003,3,0.15,Retail,268.69,212.55,56.14
ORD04190,2023-07-04,C0465,P010,1,0.15,Retail,250.21,178.46,71.75
ORD01934,2023-07-04,C0492,P012,2,0.15,Retail,366.54,247.88,118.66
ORD02381,2023-07-05,C0449,P001,2,0.1,Wholesale,685.69,312.14,373.55
ORD02489,2023-07-05,C0341,P014,2,0.05,Direct Sales,320.05,175.74,144.31
ORD01879,2023-07-05,C0154,P012,1,0.0,Online,215.61,123.94,91.67
ORD00405,2023-07-05,C0429,P016,1,0.05,Online,352.97,246.94,106.03
ORD00792,2023-07-06,C0052,P007,3,0.0,Retail,1560.96,1003.95,557.01
ORD02622,2023-07-06,C0487,P006,1,0.05,Wholesale,42.2,18.03,24.17
ORD02696,2023-07-07,C0144,P014,5,0.15,Retail,715.91,439.35,276.56
ORD03504,2023-07-07,C0236,P010,1,0.0,Wholesale,294.37,178.46,115.91
ORD03270,2023-07-07,C0383,P019,1,0.1,Retail,164.29,128.8,35.49
ORD00938,2023-07-07,C0349,P002,1,0.1,Online,536.75,295.48,241.27
ORD03682,2023-07-08,C0081,P008,1,0.15,Online,104.54,80.91,23.63
ORD04346,2023-07-08,C0294,P005,1,0.05,Retail,499.18,244.43,254.75
ORD01156,2023-07-08,C0447,P004,1,0.0,Retail,76.38,32.65,43.73
ORD04825,2023-07-08,C0027,P002,1,0.0,Online,596.39,295.48,300.91
ORD00525,2023-07-09,C0173,P011,1,0.0,Retail,364.82,248.62,116.2
ORD03848,2023-07-09,C0355,P011,1,0.1,Online,328.34,248.62,79.72
ORD01549,2023-07-09,C0385,P008,5,0.0,Online,614.95,404.55,210.4
ORD00159,2023-07-09,C0313,P018,1,0.0,Wholesale,877.61,386.6,491.01
ORD02600,2023-07-10,C0160,P006,5,0.0,Wholesale,222.1,90.15,131.95
ORD01237,2023-07-10,C0316,P012,5,0.0,Wholesale,1078.05,619.7,458.35
ORD03046,2023-07-10,C0191,P015,1,0.0,Retail,326.79,241.04,85.75
ORD01414,2023-07-10,C0318,P017,1,0.15,Retail,73.32,35.37,37.95
ORD04323,2023-07-11,C0464,P003,4,0.05,Direct Sales,400.41,283.4,117.01
ORD02093,2023-07-11,C0477,P016,2,0.0,Wholesale,743.1,493.88,249.22
ORD02026,2023-07-12,C0002,P005,1,0.0,Wholesale,525.45,244.43,281.02
ORD01178,2023-07-12,C0151,P007,3,0.0,Online,1560.96,1003.95,557.01
ORD01680,2023-07-12,C0332,P007,1,0.1,Direct Sales,468.29,334.65,133.64
ORD01034,2023-07-12,C0456,P001,1,0.0,Online,380.94,156.07,224.87
ORD04756,2023-07-12,C0414,P001,1,0.15,Wholesale,323.8,156.07,167.73
ORD04136,2023-07-12,C0400,P002,2,0.0,Online,1192.78,590.96,601.82
ORD03982,2023-07-12,C0378,P012,1,0.1,Retail,194.05,123.94,70.11
ORD01728,2023-07-12,C0011,P007,4,0.05,Direct Sales,1977.22,1338.6,638.62
ORD00099,2023-07-12,C0488,P003,1,0.05,Wholesale,100.1,70.85,29.25
ORD03971,2023-07-12,C0182,P013,2,0.2,Online,673.98,375.74,298.24
ORD01499,2023-07-12,C0083,P018,2,0.0,Retail,1755.22,773.2,982.02
ORD00043,2023-07-13,C0306,P001,4,0.05,Retail,1447.57,624.28,823.29
ORD04202,2023-07-13,C0423,P017,1,0.0,Online,86.26,35.37,50.89
ORD04953,2023-07-13,C0226,P001,2,0.0,Online,761.88,312.14,449.74
ORD02508,2023-07-13,C0442,P004,1,0.05,Online,72.56,32.65,39.91
ORD01003,2023-07-13,C0157,P018,3,0.0,Direct Sales,2632.83,1159.8,1473.03
ORD00539,2023-07-13,C0394,P006,3,0.15,Online,113.27,54.09,59.18
ORD01477,2023-07-14,C0222,P003,3,0.0,Retail,316.11,212.55,103.56
ORD03537,2023-07-14,C0020,P019,1,0.0,Online,182.54,128.8,53.74
ORD00999,2023-07-14,C0372,P001,3,0.15,Online,971.4,468.21,503.19
ORD04271,2023-07-15,C0124,P016,1,0.1,Direct Sales,334.4,246.94,87.46
ORD02112,2023-07-15,C0258,P020,5,0.2,Wholesale,2024.52,1384.25,640.27
ORD00148,2023-07-15,C0017,P010,2,0.0,Wholesale,588.74,356.92,231.82
ORD01799,2023-07-15,C0277,P017,5,0.0,Retail,431.3,176.85,254.45
ORD02496,2023-07-15,C0058,P008,2,0.1,Direct Sales,221.38,161.82,59.56
ORD04969,2023-07-15,C0134,P009,1,0.0,Online,248.26,128.65,119.61
ORD02006,2023-07-15,C0160,P019,1,0.0,Retail,182.54,128.8,53.74
ORD00401,2023-07-15,C0177,P009,3,0.05,Wholesale,707.54,385.95,321.59
ORD04441,2023-07-15,C0229,P019,1,0.0,Online,182.54,128.8,53.74
ORD01947,2023-07-15,C0311,P009,1,0.1,Direct Sales,223.43,128.65,94.78
ORD03817,2023-07-16,C0039,P003,1,0.0,Online,105.37,70.85,34.52
ORD02615,2023-07-16,C0288,P018,2,0.0,Wholesale,1755.22,773.2,982.02
ORD04518,2023-07-16,C0468,P019,2,0.2,Direct Sales,292.06,257.6,34.46
ORD03865,2023-07-17,C0151,P010,1,0.0,Online,294.37,178.46,115.91
ORD04788,2023-07-17,C0272,P008,5,0.15,Online,522.71,404.55,118.16
ORD01284,2023-07-17,C0216,P004,2,0.0,Wholesale,152.76,65.3,87.46
ORD04737,2023-07-17,C0156,P008,1,0.0,Retail,122.99,80.91,42.08
ORD04968,2023-07-17,C0160,P005,2,0.0,Online,1050.9,488.86,562.04
ORD00627,2023-07-17,C0267,P003,4,0.05,Retail,400.41,283.4,117.01
ORD02782,2023-07-17,C0055,P001,1,0.05,Online,361.89,156.07,205.82
ORD02133,2023-07-18,C0343,P017,3,0.0,Direct Sales,258.78,106.11,152.67
ORD00985,2023-07-18,C0462,P014,1,0.0,Online,168.45,87.87,80.58
ORD00419,2023-07-18,C0365,P020,1,0.0,Direct Sales,506.13,276.85,229.28
ORD02364,2023-07-18,C0347,P010,3,0.0,Wholesale,883.11,535.38,347.73
ORD01705,2023-07-18,C0267,P012,2,0.0,Wholesale,431.22,247.88,183.34
ORD02264,2023-07-18,C0365,P009,1,0.0,Wholesale,248.26,128.65,119.61
ORD04768,2023-07-18,C0267,P005,1,0.0,Wholesale,525.45,244.43,281.02
ORD03483,2023-07-18,C0069,P010,5,0.15,Retail,1251.07,892.3,358.77
ORD01357,2023-07-18,C0081,P014,5,0.0,Online,842.25,439.35,402.9
ORD02063,2023-07-18,C0410,P005,2,0.05,Direct Sales,998.36,488.86,509.5
ORD01463,2023-07-19,C0098,P020,4,0.0,Online,2024.52,1107.4,917.12
ORD03961,2023-07-19,C0167,P006,4,0.15,Online,151.03,72.12,78.91
ORD01652,2023-07-19,C0352,P020,5,0.15,Online,2151.05,1384.25,766.8
ORD00399,2023-07-20,C0458,P016,4,0.0,Online,1486.2,987.76,498.44
ORD00116,2023-07-20,C0084,P016,1,0.0,Retail,371.55,246.94,124.61
ORD03203,2023-07-20,C0280,P012,1,0.0,Online,215.61,123.94,91.67
ORD03565,2023-07-20,C0086,P014,2,0.0,Retail,336.9,175.74,161.16
ORD03920,2023-07-21,C0005,P014,1,0.1,Wholesale,151.6,87.87,63.73
ORD03871,2023-07-21,C0182,P020,1,0.0,Wholesale,506.13,276.85,229.28
ORD00507,2023-07-21,C0068,P019,2,0.05,Online,346.83,257.6,89.23
ORD04607,2023-07-21,C0019,P012,1,0.0,Online,215.61,123.94,91.67
ORD01351,2023-07-21,C0330,P006,1,0.1,Online,39.98,18.03,21.95
ORD01256,2023-07-21,C0249,P002,3,0.1,Direct Sales,1610.25,886.44,723.81
